country_code,country_name,year,indicator_code,indicator_name,value
GA,Gabon,2023,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
GA,Gabon,2022,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
GA,Gabon,2021,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),91.3
GA,Gabon,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),91.3
GA,Gabon,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),90.2
GA,Gabon,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),90.3
GA,Gabon,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),90.2
GA,Gabon,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),81.5
GA,Gabon,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),81.9
GA,Gabon,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),81.3
GA,Gabon,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),82.2
GA,Gabon,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),75.5
GA,Gabon,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),79.7
GA,Gabon,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.8
GA,Gabon,2009,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),87.9
GA,Gabon,2008,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),87.3
GA,Gabon,2007,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),87.3
GA,Gabon,2006,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),86.2
GA,Gabon,2005,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.2
GA,Gabon,2004,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),85.8
GA,Gabon,2003,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),83.6
GA,Gabon,2002,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),79.8
GA,Gabon,2001,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),72.4
GA,Gabon,2000,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),72.8
GQ,Equatorial Guinea,2023,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),
GQ,Equatorial Guinea,2022,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),4.2
GQ,Equatorial Guinea,2021,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),5.2
GQ,Equatorial Guinea,2020,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),6.5
GQ,Equatorial Guinea,2019,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.4
GQ,Equatorial Guinea,2018,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),4.8
GQ,Equatorial Guinea,2017,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),5.0
GQ,Equatorial Guinea,2016,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),4.8
GQ,Equatorial Guinea,2015,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),5.5
GQ,Equatorial Guinea,2014,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),4.9
GQ,Equatorial Guinea,2013,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),3.7
GQ,Equatorial Guinea,2012,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),4.4
GQ,Equatorial Guinea,2011,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),5.6
GQ,Equatorial Guinea,2010,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),5.7
GQ,Equatorial Guinea,2009,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),9.2
GQ,Equatorial Guinea,2008,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.2
GQ,Equatorial Guinea,2007,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),8.5
GQ,Equatorial Guinea,2006,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.0
GQ,Equatorial Guinea,2005,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.1
GQ,Equatorial Guinea,2004,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.2
GQ,Equatorial Guinea,2003,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),29.5
GQ,Equatorial Guinea,2002,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),31.3
GQ,Equatorial Guinea,2001,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),46.1
GQ,Equatorial Guinea,2000,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),45.9
CM,Cameroon,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CM,Cameroon,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.967114497694
CM,Cameroon,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.9633066216786
CM,Cameroon,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.9653179190751
CM,Cameroon,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.961570199222
CM,Cameroon,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.0152520665968
CM,Cameroon,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),22.1315529179031
CM,Cameroon,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),22.4684804246848
CM,Cameroon,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),20.8265497808391
CM,Cameroon,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),30.5226682067571
CM,Cameroon,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),29.4329573934837
CM,Cameroon,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),29.1909620991254
CM,Cameroon,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.4166103983795
CM,Cameroon,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.83050847457627
CM,Cameroon,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.33609958506224
CM,Cameroon,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.47016370357331
CM,Cameroon,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.34579439252336
CM,Cameroon,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),12.3188405797101
CM,Cameroon,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),17.4325674325674
CM,Cameroon,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.2214111922141
CM,Cameroon,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),23.7785016286645
CM,Cameroon,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),23.1515151515152
CM,Cameroon,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),25.6989550974301
CM,Cameroon,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),21.867816091954
CG,"Congo, Rep.",2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.5840813883902
CG,"Congo, Rep.",2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.4065318059956
CG,"Congo, Rep.",2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.6875
CG,"Congo, Rep.",2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.4049247606019
CG,"Congo, Rep.",2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.702842377261
CG,"Congo, Rep.",2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.6356275303644
CG,"Congo, Rep.",2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),46.1225871994582
CG,"Congo, Rep.",2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.5487364620939
CG,"Congo, Rep.",2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.5373467112598
CG,"Congo, Rep.",2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.5443645083933
CG,"Congo, Rep.",2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),44.5294117647059
CG,"Congo, Rep.",2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),51.8948182521268
CG,"Congo, Rep.",2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),59.4387755102041
CG,"Congo, Rep.",2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),70.3153988868275
CG,"Congo, Rep.",2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),76.7895878524946
CG,"Congo, Rep.",2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),86.7549668874172
CG,"Congo, Rep.",2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
CG,"Congo, Rep.",2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),86.7256637168142
CG,"Congo, Rep.",2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),86.6220735785953
GA,Gabon,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
GA,Gabon,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.890977443609
GA,Gabon,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.8933873144399
GA,Gabon,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.8930645712333
GA,Gabon,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.8931970391258
GA,Gabon,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.9189189189189
GA,Gabon,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),16.536312849162
GA,Gabon,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),16.5422396856582
GA,Gabon,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.4265010351967
GA,Gabon,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.6425738210665
GA,Gabon,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.5543428831287
GA,Gabon,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),20.4166666666667
GA,Gabon,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),20.5203730976927
GA,Gabon,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),20.1036269430052
GA,Gabon,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.901585565883
GA,Gabon,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.7156970362239
GA,Gabon,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),18.1084198385236
GA,Gabon,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.2307692307692
GA,Gabon,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.1989828353465
GA,Gabon,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.6881091617934
GA,Gabon,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.6870925684485
GA,Gabon,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.7705802968961
GA,Gabon,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),19.6872778962331
GA,Gabon,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),17.7946768060837
GQ,Equatorial Guinea,2023,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),
GQ,Equatorial Guinea,2022,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.8825481088255
GQ,Equatorial Guinea,2021,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.9342560553633
GQ,Equatorial Guinea,2020,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.9142452161588
GQ,Equatorial Guinea,2019,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.6125356125356
GQ,Equatorial Guinea,2018,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.192023633678
GQ,Equatorial Guinea,2017,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),11.2528132033008
GQ,Equatorial Guinea,2016,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),11.3018597997139
GQ,Equatorial Guinea,2015,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),11.2394149345651
GQ,Equatorial Guinea,2014,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.7919930374238
GQ,Equatorial Guinea,2013,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),10.0840336134454
GQ,Equatorial Guinea,2012,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.97267759562842
GQ,Equatorial Guinea,2011,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),9.89847715736041
GQ,Equatorial Guinea,2010,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.60869565217391
GQ,Equatorial Guinea,2009,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),8.16326530612245
GQ,Equatorial Guinea,2008,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.6555023923445
GQ,Equatorial Guinea,2007,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.54716981132075
GQ,Equatorial Guinea,2006,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.29166666666667
GQ,Equatorial Guinea,2005,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.18232044198895
GQ,Equatorial Guinea,2004,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),6.9364161849711
GQ,Equatorial Guinea,2003,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.09219858156028
GQ,Equatorial Guinea,2002,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),6.76691729323308
GQ,Equatorial Guinea,2001,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),6.76691729323308
GQ,Equatorial Guinea,2000,EG.ELC.LOSS.ZS,Electric power transmission and distribution losses (% of output),7.35294117647059
CM,Cameroon,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),1720.47510154506
CM,Cameroon,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),1604.87726954895
CM,Cameroon,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),1672.32657340872
CM,Cameroon,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),1555.60370660749
CM,Cameroon,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),1555.22660476477
CM,Cameroon,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),1610.69641591017
CM,Cameroon,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),1496.08951771242
CM,Cameroon,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),1441.7201725688
CM,Cameroon,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),1415.00009710569
CM,Cameroon,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),1649.4433905949
CM,Cameroon,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),1575.92882118897
CM,Cameroon,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),1449.09874362279
CM,Cameroon,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),1513.96056994878
CM,Cameroon,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),1398.58702025047
CM,Cameroon,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),1461.38999232337
CM,Cameroon,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),1492.14269801453
CM,Cameroon,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),1325.67248215933
CM,Cameroon,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),1191.45458990968
CM,Cameroon,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),1142.62466252106
CM,Cameroon,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),1133.39326749673
CM,Cameroon,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),988.241276791846
CM,Cameroon,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),789.623811072554
CM,Cameroon,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),715.470296470585
CM,Cameroon,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),708.565731625965
CG,"Congo, Rep.",2023,NY.GDP.PCAP.CD,GDP per capita (current US$),2477.97845544866
CG,"Congo, Rep.",2022,NY.GDP.PCAP.CD,GDP per capita (current US$),2620.83804267402
CG,"Congo, Rep.",2021,NY.GDP.PCAP.CD,GDP per capita (current US$),2516.16255145432
CG,"Congo, Rep.",2020,NY.GDP.PCAP.CD,GDP per capita (current US$),1993.586671931
CG,"Congo, Rep.",2019,NY.GDP.PCAP.CD,GDP per capita (current US$),2488.42466724916
CG,"Congo, Rep.",2018,NY.GDP.PCAP.CD,GDP per capita (current US$),2694.43413191427
CG,"Congo, Rep.",2017,NY.GDP.PCAP.CD,GDP per capita (current US$),2211.63309874797
CG,"Congo, Rep.",2016,NY.GDP.PCAP.CD,GDP per capita (current US$),2093.10728558843
CG,"Congo, Rep.",2015,NY.GDP.PCAP.CD,GDP per capita (current US$),2439.35189403696
CG,"Congo, Rep.",2014,NY.GDP.PCAP.CD,GDP per capita (current US$),3601.2365808718
CG,"Congo, Rep.",2013,NY.GDP.PCAP.CD,GDP per capita (current US$),3697.41705884249
CG,"Congo, Rep.",2012,NY.GDP.PCAP.CD,GDP per capita (current US$),3732.32737320389
CG,"Congo, Rep.",2011,NY.GDP.PCAP.CD,GDP per capita (current US$),3396.16505817952
CG,"Congo, Rep.",2010,NY.GDP.PCAP.CD,GDP per capita (current US$),2946.55798067708
CG,"Congo, Rep.",2009,NY.GDP.PCAP.CD,GDP per capita (current US$),2271.15219175966
CG,"Congo, Rep.",2008,NY.GDP.PCAP.CD,GDP per capita (current US$),2832.09177777643
CG,"Congo, Rep.",2007,NY.GDP.PCAP.CD,GDP per capita (current US$),2206.47101863414
CG,"Congo, Rep.",2006,NY.GDP.PCAP.CD,GDP per capita (current US$),2103.5821381211
CG,"Congo, Rep.",2005,NY.GDP.PCAP.CD,GDP per capita (current US$),1799.05158366154
CG,"Congo, Rep.",2004,NY.GDP.PCAP.CD,GDP per capita (current US$),1306.10136324599
CG,"Congo, Rep.",2003,NY.GDP.PCAP.CD,GDP per capita (current US$),1016.82363412143
CG,"Congo, Rep.",2002,NY.GDP.PCAP.CD,GDP per capita (current US$),905.538135544704
CG,"Congo, Rep.",2001,NY.GDP.PCAP.CD,GDP per capita (current US$),854.598314408095
CG,"Congo, Rep.",2000,NY.GDP.PCAP.CD,GDP per capita (current US$),1024.30159109181
GA,Gabon,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),7802.82433276138
GA,Gabon,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),8409.2074145028
GA,Gabon,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),8181.40914134656
GA,Gabon,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),6605.80346077565
GA,Gabon,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),7441.1786472281
GA,Gabon,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),7624.2775233771
GA,Gabon,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),6921.73373135624
GA,Gabon,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),6677.07003901644
GA,Gabon,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),7047.12654634355
GA,Gabon,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),9201.36276648105
GA,Gabon,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),9197.70106323947
GA,Gabon,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),9296.96587941088
GA,Gabon,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),10219.1139339454
GA,Gabon,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),8356.74662013345
GA,Gabon,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),7290.57526093114
GA,Gabon,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),9688.64519690633
GA,Gabon,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),8003.54289696049
GA,Gabon,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),6847.00985685394
GA,Gabon,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),6547.87613955186
GA,Gabon,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),5465.79193590708
GA,Gabon,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),4710.74862768151
GA,Gabon,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),3966.48001864663
GA,Gabon,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),3835.75718279727
GA,Gabon,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),3982.906200928
GQ,Equatorial Guinea,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),6677.793435386
GQ,Equatorial Guinea,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),7589.29964909381
GQ,Equatorial Guinea,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),6945.63069794539
GQ,Equatorial Guinea,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),5764.05502912947
GQ,Equatorial Guinea,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),6804.14923073888
GQ,Equatorial Guinea,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),8102.47084834031
GQ,Equatorial Guinea,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),7809.10465655488
GQ,Equatorial Guinea,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),7453.19797948517
GQ,Equatorial Guinea,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),9068.91003238645
GQ,Equatorial Guinea,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),15548.6624656619
GQ,Equatorial Guinea,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),16304.0713196418
GQ,Equatorial Guinea,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),17308.5723924575
GQ,Equatorial Guinea,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),17198.2136668275
GQ,Equatorial Guinea,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),13720.1658723222
GQ,Equatorial Guinea,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),13232.5019378102
GQ,Equatorial Guinea,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),18210.5552970599
GQ,Equatorial Guinea,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),12616.9532942011
GQ,Equatorial Guinea,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),10184.8841248541
GQ,Equatorial Guinea,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),8673.9026086535
GQ,Equatorial Guinea,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),4901.30127408119
GQ,Equatorial Guinea,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),2930.60183743733
GQ,Equatorial Guinea,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),2264.21065580365
GQ,Equatorial Guinea,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),1948.61145907844
GQ,Equatorial Guinea,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),1487.3165506701
CM,Cameroon,2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.34756290750219
CM,Cameroon,2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.7367840056412
CM,Cameroon,2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.33885747179505
CM,Cameroon,2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),0.259932915907115
CM,Cameroon,2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.47505998194981
CM,Cameroon,2018,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.95551423892049
CM,Cameroon,2017,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.54117654926007
CM,Cameroon,2016,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.53579423678801
CM,Cameroon,2015,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.66695298703932
CM,Cameroon,2014,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.71981814509198
CM,Cameroon,2013,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.99552916130783
CM,Cameroon,2012,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.62597872209571
CM,Cameroon,2011,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.37921128506045
CM,Cameroon,2010,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.89902472122014
CM,Cameroon,2009,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.57925177738754
CM,Cameroon,2008,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.8476778892105
CM,Cameroon,2007,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.32758900972871
CM,Cameroon,2006,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.80958327566137
CM,Cameroon,2005,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2.22827020924117
CM,Cameroon,2004,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),7.04886281858374
CM,Cameroon,2003,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),5.45315368881347
CM,Cameroon,2002,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.47702683369155
CM,Cameroon,2001,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.32426119221549
CM,Cameroon,2000,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),3.83241779430614
CG,"Congo, Rep.",2023,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.90686426346754
CG,"Congo, Rep.",2022,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.47535613247133
CG,"Congo, Rep.",2021,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.01507036990908
CG,"Congo, Rep.",2020,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),-6.26777227963225
CG,"Congo, Rep.",2019,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),1.12447391976529
